"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y"
0.445940479170531,0.654879275942221,0.621581512968987,0.759367631981149,0.498180587310344,0.477582024410367,0.058886960381642,0.0442171425092965,0.0596528020687401,0.54051525448449,15.8544993181801
0.394650310976431,0.880043933168054,0.51529916911386,0.965500265592709,0.892758715664968,0.5570830819197,0.698922497453168,0.60269120731391,0.686569264624268,0.0348033446352929,22.5112418242318
0.483728874707595,0.975870792055503,0.0631343622226268,0.746004791231826,0.0589360445737839,0.946916243992746,0.0313550636637956,0.327054969035089,0.233597316779196,0.733086410211399,22.3707674275596
0.91887595737353,0.598851133370772,0.618231163593009,0.719190588220954,0.547449564561248,0.240129471523687,0.143174579599872,0.723093514330685,0.615702465642244,0.0111142392270267,21.256296392254
0.843881439883262,0.243763459613547,0.927315214881673,0.360917386133224,0.691610447363928,0.124951272970065,0.826902004890144,0.901256411569193,0.233783645089716,0.112787719815969,16.4030882384962
0.517349616624415,0.599128845147789,0.915904071414843,0.991437969962135,0.679176236502826,0.664313882822171,0.445358565310016,0.3680526453536,0.147812558105215,0.0665323056746274,23.6460985151138
0.437125004362315,0.0184319657273591,0.265812356024981,0.6681351470761,0.140247427858412,0.312775577884167,0.433191860327497,0.111011400353163,0.170466781128198,0.45858713099733,9.80343422156592
0.343198215821758,0.728453997522593,0.06080756126903,0.048191815149039,0.203151624649763,0.17281197826378,0.175327262375504,0.773248746059835,0.399636283284053,0.772314080502838,12.0387071709282
0.0155169600620866,0.687981069553643,0.787909154547378,0.446404574904591,0.508174689253792,0.44006245653145,0.320672682253644,0.141396461520344,8.52788798511028e-05,0.527808604529127,9.83068698175797
0.117991161998361,0.775818142807111,0.736047702841461,0.685390589293092,0.365481524961069,0.101818856084719,0.765287480084226,0.260202395264059,0.279512722510844,0.380787945119664,11.3398977905312
